"","Year","Rank","Teams","Conf","WinLoss","AdjustedEM","AdOfE","AdOfER","AdDeE","AdDeER","AdTempo","AdTempoR","Luck","LuckRank","AdSoS","AdSoSR"
"5617",2019,"140","Louisiana Monroe","SB","18-15","+3.12","112.4","39","109.2","267","66.2","239","-.054","299","-1.89","202"
"5618",2019,"141","Louisiana Tech","CUSA","20-13","+2.96","104.7","164","101.7","125","65.2","288","-.046","289","-1.84","196"
"5619",2019,"142","Kent St.","MAC","22-10","+2.83","109.6","70","106.8","227","67.3","187","+.140","2","+1.36","114"
"5620",2019,"143","Rhode Island","A10","18-15","+2.68","103.8","183","101.1","113","67.4","179","+.018","138","+1.00","120"
"5621",2019,"144","Samford","SC","17-16","+2.22","106.6","127","104.3","170","69.0","97","-.076","330","-1.65","191"
"5622",2019,"145","Abilene Christian 15","Slnd","27-6","+2.09","103.6","186","101.5","119","66.0","254","+.087","17","-9.03","344"
"5623",2019,"146","Brown","Ivy","19-11","+1.90","98.7","276","96.8","53","70.8","40","+.011","150","-2.52","214"
"5624",2019,"147","Bucknell","Pat","21-12","+1.87","105.5","149","103.6","155","70.5","46","+.052","64","-2.81","221"
"5625",2019,"148","UAB","CUSA","20-14","+1.84","106.4","136","104.5","173","64.9","307","-.011","212","-1.86","197"
"5626",2019,"149","Miami OH","MAC","15-17","+1.78","104.7","165","102.9","146","66.1","244","-.025","243","+3.59","79"
"5627",2019,"150","Southern Illinois","MVC","17-15","+1.70","104.2","174","102.5","139","65.6","273","-.010","209","-0.92","165"
"5628",2019,"151","UTSA","CUSA","17-15","+1.66","105.7","147","104.1","165","71.9","20","-.017","229","+0.87","124"
"5629",2019,"152","UT Arlington","SB","17-16","+1.54","101.2","238","99.6","92","66.1","249","+.038","86","+1.54","108"
"5630",2019,"153","Pepperdine","WCC","16-18","+1.41","106.7","124","105.2","196","70.1","57","-.057","307","+0.09","143"
"5631",2019,"154","Vanderbilt","SEC","9-23","+0.79","102.0","215","101.2","114","67.1","195","-.109","344","+9.67","38"
"5632",2019,"155","Eastern Michigan","MAC","15-17","+0.75","103.4","190","102.6","141","62.7","344","-.006","196","+5.50","64"
"5633",2019,"156","George Mason","A10","18-15","+0.69","104.4","169","103.7","159","67.6","163","+.023","122","-1.19","176"
"5634",2019,"157","North Texas","CUSA","21-12","+0.51","99.5","263","99.0","82","65.1","294","-.007","201","-3.67","245"
"5635",2019,"158","Charleston Southern","BSth","17-15","+0.06","101.3","235","101.2","116","69.2","89","-.092","337","-3.60","242"
"5636",2019,"159","Florida Atlantic","CUSA","17-15","-0.01","99.3","264","99.4","87","67.4","181","-.039","274","-1.20","177"
"5637",2019,"160","UNLV","MWC","17-14","-0.14","105.9","145","106.0","210","67.3","184","+.014","145","-1.88","199"
"5638",2019,"161","Marshall","CUSA","19-14","-0.15","107.9","105","108.1","252","73.8","7","+.108","6","-0.03","147"
"5639",2019,"162","Coastal Carolina","SB","15-16","-0.15","104.8","162","104.9","185","69.3","86","-.073","327","-0.96","167"
"5640",2019,"163","Wake Forest","ACC","11-20","-0.22","104.6","167","104.8","184","67.4","183","+.040","83","+8.93","47"
"5641",2019,"164","Nebraska Omaha","Sum","21-11","-0.36","109.9","67","110.3","292","67.7","154","+.109","5","-3.46","236"
"5642",2019,"165","Bradley 15","MVC","20-14","-0.36","100.9","247","101.3","117","65.0","299","+.040","80","-2.12","205"
"5643",2019,"166","UT Rio Grande Valley","WAC","19-16","-0.37","99.3","267","99.6","93","70.1","59","+.021","128","-0.97","170"
"5644",2019,"167","Gardner Webb 16","BSth","23-11","-0.74","107.5","111","108.2","253","67.1","196","+.070","31","-4.52","265"
"5645",2019,"168","Stony Brook","AE","24-8","-0.78","99.1","271","99.9","98","68.9","104","+.075","28","-7.16","315"
"5646",2019,"169","Lehigh","Pat","20-11","-0.79","108.6","91","109.4","269","71.4","29","+.083","23","-4.05","252"
"5647",2019,"170","Duquesne","A10","19-13","-0.80","104.4","171","105.2","194","69.7","71","+.055","58","-2.45","211"
"5648",2019,"171","UC Santa Barbara","BW","22-10","-0.80","105.1","156","105.9","206","64.5","318","+.035","91","-6.97","311"
"5649",2019,"172","Sam Houston St.","Slnd","21-11","-0.88","105.9","144","106.8","228","66.0","256","+.026","110","-5.77","284"
"5650",2019,"173","North Florida","ASun","16-17","-0.91","103.7","184","104.7","179","71.7","25","+.015","143","+1.72","102"
"5651",2019,"174","Missouri St.","MVC","16-16","-0.92","102.9","199","103.8","160","65.3","287","-.021","235","-1.52","185"
"5652",2019,"175","Princeton","Ivy","16-12","-1.01","98.7","277","99.7","94","67.4","175","+.101","8","+0.49","129"
"5653",2019,"176","NJIT","ASun","22-12","-1.05","102.1","213","103.2","149","66.5","229","+.091","14","-3.82","249"
"5654",2019,"177","Northern Iowa","MVC","16-18","-1.16","101.1","239","102.3","136","64.2","326","+.004","171","+0.57","128"
"5655",2019,"178","Louisiana","SB","19-13","-1.18","106.5","133","107.7","244","71.9","21","+.085","19","-1.08","174"
"5656",2019,"179","Winthrop","BSth","18-12","-1.20","106.4","135","107.6","241","72.5","16","+.016","140","-2.78","220"
"5657",2019,"180","Colorado St.","MWC","12-20","-1.23","107.4","114","108.7","258","66.9","204","-.111","348","+0.21","137"
"5658",2019,"181","Seattle","WAC","18-14","-1.42","100.7","248","102.2","133","67.1","192","-.028","253","-4.60","268"
"5659",2019,"182","Ohio","MAC","14-17","-1.53","98.6","280","100.1","102","69.1","93","+.062","38","+3.69","76"
"5660",2019,"183","New Mexico","MWC","14-18","-1.60","103.9","180","105.5","200","72.6","15","-.028","252","+0.74","126"
"5661",2019,"184","Saint Joseph's","A10","14-19","-1.73","105.2","152","106.9","230","68.4","123","-.012","219","+0.90","123"
"5662",2019,"185","Santa Clara","WCC","16-15","-1.85","101.8","221","103.6","156","66.1","246","+.059","47","-0.45","160"
"5663",2019,"186","Campbell","BSth","20-12","-1.88","107.9","106","109.8","279","65.2","290","+.020","130","-4.69","270"
"5664",2019,"187","Presbyterian","BSth","18-15","-1.94","109.1","81","111.0","304","67.6","158","-.065","317","-4.72","271"
"5665",2019,"188","Oakland","Horz","16-17","-2.12","107.3","116","109.4","270","68.5","117","-.002","185","-2.14","207"
"5666",2019,"189","Hartford","AE","18-15","-2.25","108.3","95","110.5","296","66.5","227","-.008","202","-5.11","278"
"5667",2019,"190","Purdue Fort Wayne","Sum","18-15","-2.28","106.5","132","108.8","259","71.5","26","-.002","189","-3.50","238"
"5668",2019,"191","Northern Colorado","BSky","21-11","-2.44","102.2","212","104.6","176","66.3","237","+.050","66","-7.83","330"
"5669",2019,"192","Cal Baptist","WAC","16-14","-2.51","106.7","123","109.2","266","67.8","150","-.054","300","-2.96","223"
"5670",2019,"193","Hampton","BSth","15-16","-2.56","107.5","112","110.0","286","70.8","37","-.109","345","-4.31","258"
"5671",2019,"194","IUPUI","Horz","16-16","-2.56","103.9","182","106.4","220","68.4","120","-.057","308","-3.58","240"
"5672",2019,"195","Mercer","SC","11-20","-2.60","103.5","188","106.1","214","66.6","221","-.113","349","+1.85","100"
"5673",2019,"196","Hawaii","BW","18-13","-3.03","103.5","189","106.5","223","66.2","241","-.005","194","-5.89","287"
"5674",2019,"197","Iona 16","MAAC","17-15","-3.13","106.5","134","109.6","275","70.5","45","-.025","244","-6.67","301"
"5675",2019,"198","American","Pat","15-15","-3.14","101.8","222","104.9","186","66.4","233","-.119","351","-7.36","322"
"5676",2019,"199","North Dakota St. 16","Sum","18-15","-3.20","106.6","128","109.8","278","64.8","312","+.052","63","-3.07","225"
"5677",2019,"200","Illinois Chicago","Horz","16-16","-3.21","100.4","252","103.6","154","69.8","65","-.002","186","-2.37","209"
"5678",2019,"201","Richmond","A10","13-20","-3.23","106.8","121","110.0","285","65.8","266","-.088","336","-2.66","215"
"5679",2019,"202","FIU","CUSA","19-13","-3.25","101.9","218","105.1","191","77.4","1","+.104","7","-1.23","180"
"5680",2019,"203","Cal St. Fullerton","BW","16-17","-3.44","98.9","275","102.3","138","69.7","72","+.010","152","-1.02","173"
"5681",2019,"204","Illinois St.","MVC","17-16","-3.50","101.1","240","104.6","174","66.6","223","+.084","21","-0.34","156"
"5682",2019,"205","Appalachian St.","SB","11-21","-3.61","105.9","141","109.5","274","71.4","27","-.083","333","+1.23","115"
"5683",2019,"206","Green Bay","Horz","17-16","-3.62","102.8","202","106.5","221","73.5","12","+.084","22","-0.40","157"
"5684",2019,"207","Indiana St.","MVC","15-16","-4.14","101.0","242","105.1","192","68.7","106","+.026","112","+0.07","144"
"5685",2019,"208","Fairleigh Dickinson 16","NEC","20-13","-4.24","106.2","137","110.4","294","66.7","214","+.010","153","-8.74","340"
"5686",2019,"209","Prairie View A&M 16","SWAC","22-12","-4.31","101.5","227","105.8","205","70.9","34","+.074","29","-8.25","338"
"5687",2019,"210","Washington St.","P12","11-21","-4.31","105.9","143","110.2","291","70.4","49","-.059","310","+1.43","110"
"5688",2019,"211","South Alabama","SB","17-17","-4.49","103.0","196","107.5","239","66.2","242","+.012","148","-3.35","233"
"5689",2019,"212","Columbia","Ivy","10-18","-4.49","101.8","224","106.3","217","67.4","177","-.060","311","-0.93","166"
"5690",2019,"213","Pacific","WCC","14-18","-4.49","99.8","259","104.3","168","64.9","306","+.045","73","+1.75","101"
"5691",2019,"214","Texas Southern","SWAC","21-13","-4.50","104.0","178","108.5","255","74.5","4","+.056","52","-8.23","337"
"5692",2019,"215","Rider","MAAC","16-15","-4.55","101.2","237","105.8","203","73.7","8","-.032","261","-6.92","309"
"5693",2019,"216","Lamar","Slnd","20-13","-4.57","103.1","195","107.6","242","68.1","139","+.009","155","-7.30","320"
"5694",2019,"217","Florida Gulf Coast","ASun","14-18","-4.62","101.3","236","105.9","208","67.8","148","-.003","190","-0.75","163"
"5695",2019,"218","Cornell","Ivy","15-15","-4.63","99.0","272","103.7","157","67.5","165","+.084","20","-0.01","146"
"5696",2019,"219","William & Mary","CAA","14-17","-4.65","103.3","192","108.0","247","68.5","118","+.029","107","-1.88","200"
"5697",2019,"220","Dartmouth","Ivy","11-19","-4.66","103.3","191","108.0","248","65.7","271","-.109","346","-1.71","192"
"5698",2019,"221","Valparaiso","MVC","15-18","-4.92","97.9","288","102.8","145","65.0","297","+.003","176","-1.74","193"
"5699",2019,"222","Little Rock","SB","10-21","-4.94","99.7","260","104.7","183","70.2","54","-.149","352","-1.62","189"
"5700",2019,"223","Long Beach St.","BW","15-19","-5.00","101.0","241","106.0","211","71.4","30","+.051","65","-0.41","158"
"5701",2019,"224","Weber St.","BSky","18-15","-5.06","101.3","234","106.4","219","70.9","33","-.022","237","-6.90","308"
"5702",2019,"225","Cal St. Bakersfield","WAC","16-15","-5.16","102.5","206","107.6","243","65.3","286","+.055","57","-1.58","188"
"5703",2019,"226","La Salle","A10","10-21","-5.16","99.8","256","105.0","189","68.7","108","-.040","277","+0.28","135"
"5704",2019,"227","Evansville","MVC","11-21","-5.37","99.3","265","104.7","182","69.3","85","-.061","313","-0.12","148"
"5705",2019,"228","High Point","BSth","16-15","-5.52","99.1","270","104.7","180","63.5","334","+.019","133","-4.05","251"
"5706",2019,"229","South Dakota","Sum","13-17","-5.70","100.3","253","106.0","212","66.7","213","-.048","292","-3.65","243"
"5707",2019,"230","UMBC","AE","21-13","-5.76","95.9","313","101.7","123","64.8","309","+.078","26","-6.84","305"
"5708",2019,"231","Southeastern Louisiana","Slnd","17-16","-5.90","99.3","269","105.2","193","65.1","295","+.009","154","-6.77","303"
"5709",2019,"232","Boston University","Pat","15-18","-5.93","104.1","176","110.1","287","66.1","248","-.025","242","-4.52","264"
"5710",2019,"233","UMKC","WAC","11-21","-6.14","100.9","244","107.1","233","66.1","243","-.052","298","+0.42","131"
"5711",2019,"234","Massachusetts","A10","11-21","-6.17","102.7","204","108.9","262","67.1","193","-.061","312","-1.48","183"
"5712",2019,"235","Quinnipiac","MAAC","16-15","-6.23","105.2","153","111.4","309","66.7","216","-.026","245","-9.02","343"
"5713",2019,"236","Detroit","Horz","11-20","-6.46","106.1","138","112.5","322","68.4","122","-.011","215","+0.21","138"
"5714",2019,"237","Eastern Kentucky","OVC","13-18","-6.57","99.3","268","105.8","204","76.4","2","+.012","149","-1.77","194"
"5715",2019,"238","Eastern Washington","BSky","16-18","-6.57","100.9","245","107.5","240","67.6","159","+.026","113","-4.66","269"
"5716",2019,"239","Sacred Heart","NEC","15-17","-6.71","104.1","177","110.8","299","71.8","24","-.062","315","-7.71","327"
"5717",2019,"240","Holy Cross","Pat","16-17","-6.81","100.9","243","107.8","245","63.4","335","+.067","33","-3.47","237"
"5718",2019,"241","Air Force","MWC","14-18","-6.84","100.4","250","107.3","238","66.4","234","+.030","102","-1.14","175"
"5719",2019,"242","Army","Pat","13-19","-6.85","96.1","311","103.0","147","69.6","76","-.028","251","-4.41","262"
"5720",2019,"243","Middle Tennessee","CUSA","11-21","-7.20","98.1","284","105.3","197","67.5","171","+.013","147","+2.03","96"
"5721",2019,"244","California","P12","8-23","-7.20","102.9","198","110.1","288","66.4","232","+.037","88","+4.68","69"
"5722",2019,"245","Drexel","CAA","13-19","-7.37","105.4","150","112.8","326","68.9","100","+.004","173","-2.66","216"
"5723",2019,"246","Troy","SB","12-18","-7.40","102.8","203","110.2","290","66.8","207","+.053","61","-0.19","150"
"5724",2019,"247","Rice","CUSA","13-19","-7.48","102.9","200","110.3","293","70.0","62","+.000","183","-1.88","201"
"5725",2019,"248","UC Davis","BW","11-20","-7.49","96.2","308","103.7","158","65.7","270","-.043","283","-1.50","184"
"5726",2019,"249","Jacksonville","ASun","12-20","-7.56","98.7","278","106.2","215","70.8","39","-.056","306","-3.31","232"
"5727",2019,"250","The Citadel","SC","12-18","-7.59","106.6","126","114.2","336","73.5","11","+.028","108","+1.58","107"
"5728",2019,"251","Western Michigan","MAC","8-24","-7.61","99.0","273","106.6","225","69.0","94","-.039","275","+2.95","92"
"5729",2019,"252","Montana St.","BSky","15-17","-7.64","107.4","113","115.1","344","69.8","68","+.008","157","-6.31","294"
"5730",2019,"253","New Orleans","Slnd","19-13","-7.68","97.0","299","104.7","181","68.1","137","+.093","13","-6.66","300"
"5731",2019,"254","Arkansas St.","SB","13-19","-7.68","102.3","209","109.9","284","68.1","140","+.086","18","-0.27","153"
"5732",2019,"255","Morehead St.","OVC","13-20","-7.71","102.2","211","109.9","283","67.0","200","+.060","45","-0.29","154"
"5733",2019,"256","Fordham","A10","12-20","-7.84","96.5","304","104.3","169","65.0","302","-.075","329","-4.32","259"
"5734",2019,"257","Chattanooga","SC","12-20","-7.84","101.5","230","109.3","268","66.0","257","+.025","114","+1.09","119"
"5735",2019,"258","UMass Lowell","AE","15-17","-7.85","104.3","173","112.1","316","69.7","73","-.026","246","-6.26","293"
"5736",2019,"259","Cal St. Northridge","BW","13-20","-7.97","104.4","170","112.4","320","70.4","50","-.013","221","-4.79","273"
"5737",2019,"260","Delaware","CAA","17-16","-8.07","104.7","163","112.8","325","63.1","340","+.080","25","-4.36","260"
"5738",2019,"261","St. Francis PA","NEC","18-14","-8.12","105.2","154","113.3","330","68.0","142","+.088","16","-7.77","328"
"5739",2019,"262","LIU Brooklyn","NEC","16-16","-8.18","98.1","285","106.3","216","70.7","43","-.013","222","-8.65","339"
"5740",2019,"263","Youngstown St.","Horz","12-20","-8.30","103.9","181","112.2","317","66.9","206","-.004","192","-1.83","195"
"5741",2019,"264","Norfolk St.","MEAC","21-13","-8.40","97.5","292","105.9","209","69.1","92","+.050","67","-11.02","351"
"5742",2019,"265","Siena","MAAC","17-16","-8.45","100.5","249","108.9","263","60.4","352","+.060","46","-7.21","317"
"5743",2019,"266","Loyola MD","Pat","11-21","-8.72","101.5","231","110.2","289","68.3","124","-.028","250","-3.40","234"
"5744",2019,"267","Robert Morris","NEC","17-16","-8.76","94.8","323","103.5","153","65.9","259","+.035","92","-7.86","331"
"5745",2019,"268","North Dakota","Sum","12-18","-8.77","97.3","295","106.1","213","69.5","78","-.046","288","-2.99","224"
"5746",2019,"269","East Carolina","Amer","10-21","-9.02","97.9","289","106.9","231","67.9","144","-.006","197","+0.27","136"
"5747",2019,"270","UNC Wilmington","CAA","10-23","-9.04","105.3","151","114.3","338","69.1","91","-.034","265","-1.63","190"
"5748",2019,"271","Western Carolina","SC","7-25","-9.21","101.7","225","110.9","301","69.3","84","-.051","296","+2.80","93"
"5749",2019,"272","Grambling St.","SWAC","17-16","-9.42","94.6","324","104.1","166","69.6","74","-.029","254","-10.20","348"
"5750",2019,"273","St. Francis NY","NEC","17-15","-9.49","95.7","316","105.2","195","68.2","132","+.052","62","-8.17","335"
"5751",2019,"274","Marist","MAAC","12-19","-9.55","100.0","255","109.5","273","64.3","323","-.054","303","-7.17","316"
"5752",2019,"275","Sacramento St.","BSky","15-16","-9.55","96.2","310","105.7","201","67.9","143","-.011","211","-7.51","324"
"5753",2019,"276","Houston Baptist","Slnd","12-18","-9.62","102.8","201","112.5","321","73.7","10","-.038","271","-5.26","281"
"5754",2019,"277","Albany","AE","12-20","-9.87","98.2","282","108.0","250","65.7","268","-.066","319","-6.74","302"
"5755",2019,"278","James Madison","CAA","14-19","-9.87","100.9","246","110.8","300","65.0","301","+.056","53","-3.66","244"
"5756",2019,"279","Navy","Pat","12-19","-9.90","97.1","297","107.0","232","66.8","212","+.061","39","-2.69","217"
"5757",2019,"280","Southern Utah","BSky","16-16","-9.91","96.5","305","106.4","218","70.9","35","+.048","68","-6.84","306"
"5758",2019,"281","Canisius","MAAC","15-17","-9.91","101.4","232","111.3","308","67.5","167","+.115","4","-5.27","282"
"5759",2019,"282","Texas A&M Corpus Chris","Slnd","14-18","-9.94","94.5","327","104.4","172","64.7","315","-.011","213","-5.55","283"
"5760",2019,"283","VMI","SC","11-21","-10.03","102.2","210","112.3","318","71.4","28","+.018","136","+1.62","105"
"5761",2019,"284","Cleveland St.","Horz","10-21","-10.05","101.5","228","111.6","310","68.9","101","-.041","279","-1.98","203"
"5762",2019,"285","North Alabama","ASun","10-22","-10.12","95.0","321","105.1","190","68.3","131","+.006","166","+1.37","113"
"5763",2019,"286","Longwood","BSth","15-17","-10.19","96.3","307","106.5","222","66.9","203","-.002","187","-6.35","297"
